epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
122,5225.27,0.85932,0.72076,1.18576,0.73676,0.74849,0.77228,0.40405,1.26789,1.09017,1.82307,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,5267.47,0.8611,0.72414,1.18461,0.73606,0.755,0.77268,0.40486,1.26804,1.09054,1.82233,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,5309.42,0.85842,0.71555,1.17834,0.73531,0.75389,0.77414,0.40599,1.26531,1.08384,1.81767,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,5352.51,0.8589,0.72184,1.1855,0.73924,0.75122,0.77217,0.40579,1.26461,1.08695,1.81514,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,5395.72,0.84923,0.71074,1.17347,0.73977,0.75056,0.77043,0.40459,1.26483,1.08939,1.81454,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,5438.21,0.85006,0.7126,1.17502,0.73661,0.74996,0.77054,0.40467,1.2649,1.08713,1.81445,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,5480.92,0.8538,0.70858,1.17649,0.7384,0.74618,0.76975,0.40446,1.26169,1.08122,1.81081,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,5523.2,0.84493,0.70711,1.17001,0.74821,0.73771,0.76976,0.40473,1.26041,1.08411,1.80864,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,5565.13,0.84466,0.70299,1.17219,0.74435,0.74473,0.77074,0.40504,1.2619,1.08944,1.81149,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,5608.24,0.83926,0.70504,1.16916,0.76011,0.73008,0.77164,0.40542,1.26267,1.08639,1.81118,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
