epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
93,3980.56,0.90949,0.78034,1.2246,0.74311,0.74722,0.78326,0.41409,1.25114,1.0803,1.7405,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,4023.27,0.906,0.77703,1.22485,0.74814,0.74643,0.78483,0.41963,1.24116,1.07702,1.74157,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,4065.61,0.90528,0.77364,1.21803,0.74698,0.73121,0.7758,0.41084,1.2441,1.08813,1.74694,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,4107.59,0.90331,0.76946,1.21986,0.74888,0.74389,0.7829,0.41647,1.25038,1.0905,1.75767,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,4150.95,0.8947,0.75981,1.20853,0.73872,0.75547,0.78168,0.41809,1.24812,1.09154,1.7594,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,4193.77,0.90044,0.76566,1.21425,0.73787,0.75482,0.78373,0.41701,1.24289,1.09004,1.74196,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,4236.06,0.89707,0.76474,1.21413,0.75058,0.73872,0.78045,0.41398,1.24912,1.09815,1.75574,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,4278.77,0.90198,0.76743,1.21893,0.75251,0.73387,0.77955,0.41628,1.24164,1.09701,1.74409,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,4321.01,0.89297,0.7644,1.2114,0.74615,0.74067,0.77708,0.4143,1.24884,1.0926,1.7548,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,4363.15,0.88989,0.75598,1.20179,0.73252,0.75452,0.77988,0.41558,1.24957,1.08939,1.75843,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
