epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
68,3082.13,0.97111,0.8587,1.28929,0.7562,0.755,0.80082,0.43137,1.20369,1.07619,1.67028,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,3126.31,0.97278,0.85925,1.28597,0.76233,0.7542,0.8044,0.43562,1.22431,1.08108,1.70112,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,3171.92,0.96115,0.84545,1.28362,0.75686,0.7588,0.80268,0.43817,1.20664,1.0696,1.67526,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,3216.98,0.96092,0.84343,1.27814,0.75702,0.7505,0.80189,0.43691,1.21037,1.09559,1.67982,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,3261.54,0.96428,0.84744,1.27802,0.76139,0.73819,0.79565,0.43052,1.2262,1.11019,1.71377,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,3306.53,0.95845,0.84381,1.27307,0.7731,0.74389,0.79921,0.43094,1.2273,1.09466,1.70505,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,3351.2,0.96165,0.84829,1.27881,0.76305,0.75016,0.80046,0.43068,1.23128,1.09222,1.71127,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,3395.49,0.95698,0.8381,1.26935,0.75855,0.75214,0.80087,0.43123,1.21612,1.09027,1.69422,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,3440.85,0.94547,0.82929,1.26492,0.7642,0.75579,0.80119,0.43377,1.21881,1.06445,1.69736,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,3485.13,0.94639,0.8263,1.26984,0.76019,0.74849,0.79775,0.43097,1.22359,1.0839,1.71887,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,3530.83,0.94499,0.82516,1.26715,0.76166,0.74496,0.79312,0.42613,1.22769,1.09579,1.70272,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,3574.97,0.94309,0.82091,1.25702,0.76577,0.74992,0.80028,0.42918,1.22944,1.07435,1.71506,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,3619.79,0.94054,0.82008,1.25146,0.7487,0.75928,0.79727,0.42795,1.22493,1.07195,1.70598,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,3664.64,0.94297,0.81641,1.25658,0.76843,0.74408,0.80016,0.42967,1.22434,1.07749,1.70991,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,3710.33,0.93344,0.81006,1.24894,0.74311,0.76403,0.80168,0.43371,1.21722,1.08631,1.69189,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,3755.51,0.93281,0.81423,1.25111,0.76514,0.74136,0.79419,0.42718,1.2336,1.08377,1.71313,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,3799.68,0.93503,0.81206,1.25,0.75865,0.74819,0.79911,0.43257,1.22693,1.08135,1.70242,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,3845.22,0.93452,0.8071,1.2485,0.75531,0.75642,0.79633,0.42773,1.23469,1.09442,1.71277,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,3889.66,0.9292,0.80472,1.24321,0.76039,0.75626,0.79869,0.43134,1.22488,1.08379,1.70832,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,3934.88,0.92182,0.79428,1.23298,0.75311,0.75531,0.79638,0.42946,1.23028,1.06264,1.70837,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
