,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,93.0,578.69125,1.104160625,0.8368743750000001,1.059536875,0.744851875,0.759346875,0.80475625,0.395285,1.26967,0.959528125,1.235063125,0.0010892,0.0010892,0.0010892
93,94.0,584.7969375,1.098073125,0.829409375,1.06057375,0.733349375,0.764725625,0.80379875,0.401384375,1.25206625,0.94889125,1.2162968749999998,0.0010793,0.0010793,0.0010793
94,95.0,590.84225,1.092115,0.8292824999999999,1.06057125,0.73581125,0.76127375,0.80406,0.41573187500000003,1.232266875,0.956424375,1.21720375,0.0010694,0.0010694,0.0010694
95,96.0,596.9626875,1.080663125,0.82286375,1.04725,0.724343125,0.754659375,0.79057625,0.38478437499999996,1.2861449999999999,0.958235,1.241235625,0.0010595,0.0010595,0.0010595
96,97.0,603.0429374999999,1.084206875,0.8198825,1.050985625,0.73729125,0.7731,0.806313125,0.398000625,1.263314375,0.948549375,1.234778125,0.0010496,0.0010496,0.0010496
97,98.0,609.1492499999999,1.091299375,0.818828125,1.047099375,0.733318125,0.751911875,0.794888125,0.385138125,1.279871875,0.96918875,1.23920625,0.0010397,0.0010397,0.0010397
98,99.0,615.33775,1.08794125,0.82147375,1.049413125,0.737056875,0.779436875,0.8074868749999999,0.4050125,1.225955625,0.935823125,1.20506125,0.0010298,0.0010298,0.0010298
99,100.0,621.8019999999999,1.09085,0.82107125,1.042844375,0.702779375,0.7607325,0.7652337499999999,0.361868125,1.3192599999999999,0.99777625,1.270898125,0.0010199,0.0010199,0.0010199
100,101.0,627.97,1.06669625,0.8055993749999999,1.0350281250000002,0.73162125,0.7661793750000001,0.791173125,0.38888125000000007,1.275995625,0.97864,1.244541875,0.00101,0.00101,0.00101
101,102.0,634.0736875,1.07041625,0.80864625,1.048244375,0.738029375,0.7597318750000001,0.78839375,0.37192375,1.292425625,0.959186875,1.250950625,0.0010001,0.0010001,0.0010001
102,103.0,640.2840624999999,1.08171625,0.8184612499999999,1.0487325,0.73262375,0.76519625,0.79714375,0.384629375,1.28793875,0.9499124999999999,1.252235,0.0009902,0.0009902,0.0009902
103,104.0,646.3444999999999,1.0545887500000002,0.8000581250000001,1.0409312499999999,0.7192525000000001,0.771314375,0.78879125,0.37646375,1.30263,0.965965,1.2657875,0.0009803,0.0009803,0.0009803
104,105.0,652.4228125,1.06058875,0.798175,1.047748125,0.741385,0.7622975000000001,0.797651875,0.385889375,1.272075,0.95652625,1.234565,0.0009704,0.0009704,0.0009704
105,106.0,658.58325,1.0697999999999999,0.8077106249999999,1.042699375,0.7278562500000001,0.76837,0.7990843750000001,0.393188125,1.2713762499999999,0.958175,1.2392668749999998,0.0009605,0.0009605,0.0009605
106,107.0,664.7703750000001,1.0694218750000002,0.8019925,1.035550625,0.7208362500000001,0.7767256250000001,0.7905949999999999,0.38441125,1.281378125,0.9484418750000001,1.24242375,0.0009506,0.0009506,0.0009506
