,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
91,92.0,3939.50375,0.9085799999999999,0.782831875,1.227266875,0.7415731249999999,0.7490631249999999,0.783700625,0.41615875,1.248101875,1.0757737500000002,1.7545956249999999,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
92,93.0,3981.52625,0.908841875,0.7781775,1.2249656249999998,0.750428125,0.7481975000000001,0.78552875,0.417719375,1.246606875,1.07039625,1.7455631249999999,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
93,94.0,4024.484375,0.90461,0.7767493750000001,1.2236643749999998,0.7473350000000001,0.74638125,0.783516875,0.41609562499999997,1.2459275,1.077480625,1.752154375,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
94,95.0,4066.441875,0.9031549999999999,0.769845625,1.2197525,0.7519125,0.74506125,0.7825712499999999,0.41589937499999996,1.2451331250000002,1.074750625,1.746495,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
95,96.0,4109.79125,0.902000625,0.7676324999999999,1.22031,0.7474725,0.7499212500000001,0.783860625,0.41771125,1.247169375,1.080419375,1.75253375,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
96,97.0,4152.195,0.8949168750000001,0.756976875,1.209089375,0.75186,0.745169375,0.782658125,0.418069375,1.2481887500000002,1.079063125,1.7580093749999999,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
97,98.0,4195.283125,0.89814625,0.76406875,1.216591875,0.7509575,0.742940625,0.7811575,0.41568375,1.251368125,1.0746324999999999,1.75933,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
98,99.0,4237.57875,0.8988443749999999,0.765258125,1.215635,0.7503206250000001,0.7436268749999999,0.781259375,0.415456875,1.250510625,1.0786475,1.757233125,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
99,100.0,4279.855,0.901379375,0.765673125,1.219049375,0.75691375,0.7434050000000001,0.7833725,0.41734562500000005,1.24855875,1.0770475,1.757301875,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
100,101.0,4322.548125,0.891428125,0.7613862499999999,1.21207125,0.75133625,0.747161875,0.7813825000000001,0.416335625,1.251753125,1.082203125,1.7583525,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
101,102.0,4364.391874999999,0.8911156250000001,0.7555075,1.2068425,0.754439375,0.74566,0.7818149999999999,0.41617125,1.2543625,1.0798006249999998,1.768656875,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
102,103.0,4407.398125,0.888990625,0.7539425,1.206908125,0.7538856249999999,0.7447375,0.7808481250000001,0.41479687499999995,1.260920625,1.0804312500000002,1.776994375,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
103,104.0,4449.0725,0.884091875,0.75003625,1.202509375,0.75537375,0.746975,0.7831650000000001,0.414898125,1.263494375,1.0771375,1.7866606250000001,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
104,105.0,4492.217500000001,0.883635625,0.751238125,1.2041681249999998,0.754234375,0.7460256249999999,0.78227,0.41383625,1.25823,1.079640625,1.779476875,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
