epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
56,2523.15,1.00245,0.89892,1.31149,0.76747,0.75158,0.8041,0.44108,1.19473,1.07049,1.65875,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,2567.55,0.99717,0.89741,1.31204,0.76666,0.75262,0.80389,0.44256,1.18765,1.07433,1.65957,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,2612.66,0.9959,0.89494,1.3095,0.7582,0.74685,0.80176,0.44052,1.18123,1.08034,1.65375,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,2657.36,0.99562,0.89179,1.31151,0.76006,0.73893,0.79773,0.42962,1.20562,1.09291,1.67162,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,2701.86,0.99135,0.88625,1.3017,0.75705,0.75504,0.80165,0.43858,1.18212,1.08364,1.65761,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,2745.96,0.9949,0.89133,1.30522,0.7607,0.75314,0.80721,0.44572,1.18189,1.08522,1.6536,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,2791.31,0.98812,0.87603,1.29592,0.75072,0.755,0.79706,0.43341,1.19653,1.06605,1.66913,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,2835.27,0.98827,0.8779,1.29846,0.75338,0.75071,0.79548,0.43258,1.1896,1.09554,1.65587,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,2880.86,0.97725,0.87062,1.28635,0.76327,0.74833,0.80107,0.43513,1.18753,1.07426,1.65277,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,2924.72,0.97736,0.87001,1.28393,0.75521,0.75246,0.80062,0.43575,1.18925,1.07024,1.65145,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,2970.21,0.97424,0.85906,1.28182,0.76532,0.75024,0.80266,0.44264,1.1842,1.08121,1.64545,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,3014.11,0.97191,0.85875,1.27436,0.74779,0.75182,0.78954,0.42409,1.2156,1.0875,1.69435,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,3059.45,0.97059,0.85759,1.27966,0.75531,0.75167,0.79921,0.43537,1.19728,1.05822,1.66071,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,3103.8,0.97546,0.85728,1.28132,0.75744,0.74342,0.79651,0.43682,1.19714,1.07147,1.65703,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,3148.78,0.965,0.84613,1.2778,0.75465,0.75552,0.80286,0.43723,1.18727,1.05413,1.64158,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,3193.3,0.96391,0.84701,1.27034,0.7728,0.74041,0.80094,0.44193,1.19126,1.07777,1.66562,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,3237.35,0.96304,0.8482,1.26795,0.77608,0.72534,0.79652,0.43487,1.20165,1.06941,1.68201,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,3282.49,0.96136,0.84469,1.27002,0.75713,0.74104,0.7923,0.42783,1.21383,1.06634,1.69139,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,3327.6,0.96361,0.85103,1.27286,0.7558,0.74407,0.79305,0.42936,1.2011,1.08467,1.68767,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,3371.61,0.95895,0.83779,1.26281,0.76505,0.74485,0.7992,0.43552,1.20622,1.07683,1.67991,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,3416.98,0.9493,0.83432,1.26349,0.75696,0.745,0.79493,0.43289,1.20599,1.05761,1.67528,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,3461.31,0.9503,0.83083,1.26163,0.75753,0.74912,0.7955,0.43508,1.20876,1.07436,1.69137,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,3506.21,0.94823,0.82994,1.25969,0.76947,0.73732,0.7952,0.43461,1.21077,1.07243,1.68441,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,3550.65,0.94634,0.82247,1.25014,0.76117,0.75309,0.79749,0.43549,1.20999,1.05675,1.69207,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,3595.55,0.94372,0.81966,1.24848,0.75999,0.74865,0.79189,0.42652,1.22292,1.07018,1.72175,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,3639.99,0.94758,0.81925,1.25056,0.74805,0.75899,0.79671,0.43082,1.21751,1.07121,1.69726,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,3684.05,0.93416,0.81162,1.24436,0.759,0.75103,0.79382,0.429,1.2135,1.06171,1.68488,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,3729.72,0.93877,0.81981,1.25038,0.76031,0.74147,0.79207,0.42596,1.21502,1.05946,1.69037,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,3774.69,0.93592,0.81645,1.24663,0.75551,0.75269,0.79186,0.42539,1.21576,1.082,1.68871,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,3819.05,0.93381,0.80911,1.24505,0.75473,0.74952,0.79205,0.43266,1.20434,1.06837,1.67881,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
