epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
90,5101.75,0.96751,0.81052,0.00822,0.74288,0.74009,0.75895,0.40473,1.26072,1.30171,0.01936,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,5157.41,0.95778,0.80142,0.00814,0.73832,0.75357,0.7627,0.40732,1.25541,1.2872,0.01927,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,5214.25,0.9535,0.81178,0.00814,0.74271,0.75026,0.76605,0.40567,1.25432,1.29893,0.01912,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,5270.88,0.95784,0.80579,0.00813,0.75114,0.74263,0.76689,0.40895,1.25619,1.33788,0.01914,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,5327.5,0.95077,0.81235,0.00808,0.74187,0.7479,0.76265,0.40489,1.25983,1.32246,0.01921,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,5383.52,0.95166,0.79686,0.00803,0.74675,0.74114,0.76377,0.40709,1.26015,1.26719,0.01928,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,5440.18,0.94519,0.78752,0.00796,0.74008,0.75341,0.76485,0.40793,1.26163,1.26324,0.01936,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,5495.98,0.9398,0.77916,0.00782,0.74744,0.75151,0.76604,0.4101,1.24828,1.2784,0.019,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,5552.89,0.9426,0.78471,0.00795,0.74723,0.74786,0.765,0.4075,1.26122,1.27822,0.01914,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,5608.68,0.94352,0.78142,0.00789,0.74396,0.7504,0.76123,0.40576,1.26023,1.27668,0.01923,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,5665.7,0.94218,0.79095,0.00804,0.73627,0.75674,0.76152,0.40619,1.25784,1.27979,0.01933,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,5722.51,0.93345,0.78935,0.00791,0.75356,0.73422,0.75796,0.40537,1.26599,1.30298,0.01953,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,5778.83,0.93508,0.77945,0.00782,0.74276,0.73858,0.75384,0.40178,1.25975,1.33242,0.01946,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,5835.17,0.9344,0.7729,0.00787,0.74159,0.73952,0.75802,0.40485,1.25204,1.34559,0.01917,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,5891.62,0.93082,0.76244,0.00778,0.75251,0.73388,0.75661,0.40463,1.26518,1.32769,0.01942,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,5947.34,0.92752,0.76234,0.00781,0.73733,0.74849,0.75691,0.40616,1.28024,1.30518,0.01971,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,6004.68,0.92442,0.76769,0.00773,0.74573,0.73422,0.75773,0.4038,1.2822,1.31847,0.01971,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,6060.14,0.92333,0.76151,0.00785,0.73954,0.74025,0.75738,0.40444,1.27977,1.30735,0.01979,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
