,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
107,108.0,10879.65625,0.930655625,0.79318125,0.0082075,0.8697718750000001,0.8268925,0.883184375,0.5233099999999999,0.9477175,0.7204474999999999,0.01388125,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
108,109.0,10978.568749999999,0.932151875,0.787054375,0.008173125,0.870835625,0.828036875,0.88398,0.524223125,0.94680875,0.71548875,0.013861875,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
109,110.0,11077.61875,0.924630625,0.781575625,0.008198750000000001,0.8674818750000001,0.830469375,0.8843624999999999,0.524491875,0.9455381250000001,0.71584625,0.013825,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
110,111.0,11176.41875,0.9224712500000001,0.7750225,0.00807,0.865899375,0.833986875,0.8853187499999999,0.525441875,0.94406625,0.713004375,0.013799375,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
111,112.0,11275.2125,0.9187025,0.773320625,0.0081225,0.865720625,0.83434875,0.8851156250000001,0.526375625,0.9427175,0.71253,0.013767499999999998,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
112,113.0,11374.01875,0.9181231249999999,0.7745275,0.008099374999999999,0.868215,0.832605625,0.88541625,0.5266775,0.9416549999999999,0.7104718750000001,0.013750624999999999,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
113,114.0,11473.35625,0.91088875,0.7642424999999999,0.007983125,0.866495625,0.835019375,0.885514375,0.5274593750000001,0.940404375,0.70880125,0.013721249999999999,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
114,115.0,11572.212500000001,0.9121531249999999,0.760064375,0.007965625,0.867223125,0.834893125,0.8858937499999999,0.52799,0.938704375,0.709316875,0.013695,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
115,116.0,11671.0125,0.90861875,0.759779375,0.0080175,0.8665468749999999,0.83492375,0.88617625,0.52879875,0.93775875,0.707701875,0.013677499999999999,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
116,117.0,11770.2875,0.908731875,0.7659175,0.007956249999999998,0.86624,0.8363512499999999,0.8864362499999999,0.529284375,0.9359237499999999,0.709270625,0.01364375,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
117,118.0,11869.331250000001,0.909039375,0.7657825,0.0079825,0.866209375,0.836176875,0.8864506249999999,0.5297031249999999,0.934838125,0.7086518749999999,0.013618125,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
118,119.0,11968.525,0.90818625,0.757774375,0.007895625,0.8660337499999999,0.83747375,0.887074375,0.530375625,0.9340481249999999,0.705723125,0.013600625,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
119,120.0,12067.71875,0.90502875,0.754675,0.007895625,0.865750625,0.8375193750000001,0.88707375,0.530514375,0.933659375,0.7035268750000001,0.01359,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
120,121.0,12166.45,0.898683125,0.751011875,0.007888125,0.8700043749999999,0.835813125,0.88777625,0.531634375,0.9320375000000001,0.703021875,0.013553125,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
121,122.0,12265.16875,0.8989556249999999,0.748890625,0.007895,0.8703925,0.836243125,0.887805,0.531908125,0.9311087499999999,0.70255,0.013540625,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
122,123.0,12364.099999999999,0.896089375,0.7502093750000001,0.00782125,0.8703056250000001,0.8372025000000001,0.887709375,0.5323606249999999,0.930109375,0.7023356249999999,0.013513125,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
123,124.0,12462.7125,0.892864375,0.74208875,0.0077643750000000004,0.8706175,0.83580625,0.8881981250000001,0.53272875,0.928846875,0.701881875,0.0134925,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
124,125.0,12561.16875,0.8943881250000001,0.7376849999999999,0.007835,0.8715275,0.83523625,0.8883050000000001,0.5328062499999999,0.9277825,0.700415625,0.01346875,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
125,126.0,12660.224999999999,0.893709375,0.736921875,0.00782375,0.8721218749999999,0.835698125,0.8884425,0.53319,0.9265725,0.7001406250000001,0.013446875,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
126,127.0,12759.19375,0.8896275,0.7364675,0.00773,0.873200625,0.834414375,0.88867375,0.5340875,0.92592125,0.699123125,0.013429375,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
127,128.0,12858.24375,0.885181875,0.738024375,0.007769375,0.86995625,0.8368037500000001,0.888765625,0.5346200000000001,0.9259181249999999,0.69619,0.013428125,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
128,129.0,12957.10625,0.885509375,0.73118875,0.0077,0.867769375,0.838044375,0.888694375,0.53500625,0.92459625,0.69647375,0.013406875,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
129,130.0,13056.037499999999,0.88211,0.726191875,0.0077025,0.8748518750000001,0.833143125,0.889281875,0.53559875,0.923983125,0.6951793749999999,0.013396874999999999,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
130,131.0,13154.94375,0.882369375,0.7243225,0.007734375,0.874530625,0.83426375,0.889445,0.535855,0.9237575,0.693458125,0.01339375,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
131,132.0,13253.993750000001,0.8799693749999999,0.723255,0.00763375,0.8733556250000001,0.834925,0.8894475,0.5360612499999999,0.9227175,0.6945231249999999,0.013368125000000002,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
132,133.0,13352.7375,0.8795381250000001,0.7254525000000001,0.0077225,0.870504375,0.8382100000000001,0.889273125,0.536635,0.92144125,0.693634375,0.01334375,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
133,134.0,13451.68125,0.8708437499999999,0.7158143749999999,0.007579375,0.86866875,0.84055,0.889374375,0.536804375,0.920268125,0.694078125,0.013329375000000001,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
134,135.0,13550.7375,0.8768225000000001,0.7205831250000001,0.00758125,0.869979375,0.838939375,0.88929375,0.53729125,0.919503125,0.694546875,0.0133075,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
135,136.0,13649.5,0.8746175,0.72032625,0.007583125,0.868664375,0.840424375,0.889143125,0.537405625,0.91828625,0.694963125,0.013294375,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
136,137.0,13748.28125,0.8692656249999999,0.71811,0.007591250000000001,0.8708325,0.839873125,0.889489375,0.5382962499999999,0.9173843749999999,0.69204875,0.01327,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
137,138.0,13847.0125,0.870893125,0.7182775,0.00758875,0.871331875,0.839340625,0.889766875,0.538768125,0.91582875,0.692536875,0.01325,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
138,139.0,13946.037499999999,0.8658275,0.71169125,0.0075337500000000005,0.8676524999999999,0.842520625,0.889896875,0.539155,0.9145775,0.6920375000000001,0.01322375,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
139,140.0,14044.78125,0.8622987500000001,0.7044025,0.007514999999999999,0.8673618750000001,0.8412362499999999,0.889824375,0.5398037499999999,0.913323125,0.6928106249999999,0.013201875000000002,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
140,141.0,14143.73125,0.8648918750000001,0.70971625,0.007421875,0.8655356249999999,0.843585,0.8900600000000001,0.5400318749999999,0.91228,0.69118875,0.01319375,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
141,142.0,14242.55,0.8610481249999999,0.700985,0.007489375,0.8656487500000001,0.842658125,0.8899375,0.5402493749999999,0.911736875,0.691683125,0.0131825,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
142,143.0,14341.3625,0.8591899999999999,0.6967537500000001,0.007399375000000001,0.8654706249999999,0.843594375,0.889900625,0.54075625,0.91064625,0.6911162500000001,0.01316,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
143,144.0,14439.96875,0.858810625,0.702958125,0.0074106250000000005,0.8654431250000001,0.8442425,0.889791875,0.5411237499999999,0.909709375,0.691349375,0.013148125,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
144,145.0,14538.51875,0.856450625,0.6961556250000001,0.0073100000000000005,0.867898125,0.84266375,0.890049375,0.541555625,0.9092125,0.690529375,0.0131375,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
145,146.0,14637.1875,0.8515256250000001,0.694334375,0.007356875,0.86713125,0.842645,0.8897137500000001,0.541801875,0.908083125,0.6917599999999999,0.013115624999999999,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
146,147.0,14736.193749999999,0.8502775,0.69053125,0.007335625,0.86583875,0.8449918750000001,0.8900399999999999,0.5421475,0.90737875,0.6911262499999999,0.01310625,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
147,148.0,14834.81875,0.8498749999999999,0.69246125,0.0073075,0.86606125,0.8445625,0.89005125,0.5428825,0.90734375,0.688565,0.0131025,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
148,149.0,14933.275,0.8457987499999999,0.69059625,0.00733,0.8686031249999999,0.8419175,0.8899725,0.5431956250000001,0.90595625,0.689094375,0.013079375,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
149,150.0,15032.08125,0.84675625,0.6893812500000001,0.007323125,0.87253625,0.8385,0.8899068750000001,0.5430606250000001,0.905275,0.6890968749999999,0.01307375,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
150,151.0,15130.962500000001,0.846771875,0.6845775000000001,0.007241875,0.874605,0.8369243749999999,0.890014375,0.54354375,0.9045925,0.68856625,0.013058125,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
151,152.0,15229.64375,0.8412181249999999,0.68311,0.007269375,0.8665875000000001,0.8438068750000001,0.8901699999999999,0.5440275,0.903455,0.68789,0.013041875,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
152,153.0,15328.63125,0.840481875,0.685795625,0.007238125,0.867031875,0.8437875,0.890130625,0.544564375,0.90253,0.686555,0.01302625,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
153,154.0,15427.7625,0.84006625,0.679069375,0.007129999999999999,0.8685974999999999,0.842583125,0.890375625,0.54510125,0.901763125,0.685875625,0.013009375,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
154,155.0,15526.79375,0.834613125,0.674470625,0.007163124999999999,0.873499375,0.839191875,0.890543125,0.5456025,0.90033375,0.685359375,0.012996875,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
155,156.0,15625.8625,0.83465375,0.674665625,0.007154374999999999,0.873715,0.8391675,0.8906112500000001,0.5459556249999999,0.899844375,0.684156875,0.012985625,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
156,157.0,15724.7625,0.8354999999999999,0.68207,0.00716375,0.8722156249999999,0.841541875,0.890663125,0.546185625,0.89912375,0.6837093750000001,0.01298125,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
157,158.0,15823.537499999999,0.8309025,0.6778550000000001,0.0071825,0.873200625,0.841621875,0.8907343750000001,0.5467025000000001,0.8986149999999999,0.681928125,0.012968750000000001,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
158,159.0,15922.20625,0.82920375,0.67294125,0.00712,0.872935625,0.8415762499999999,0.89117,0.5475175000000001,0.8975675,0.682666875,0.012953125,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
159,160.0,16021.3125,0.83148625,0.67709,0.007129999999999999,0.87243125,0.842941875,0.891454375,0.5480375,0.896925,0.6820587499999999,0.012935625,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
160,161.0,16120.087500000001,0.8280425,0.6679418750000001,0.007053125,0.8726106249999999,0.842639375,0.891360625,0.5478475,0.896195,0.681651875,0.012925625,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
161,162.0,16218.91875,0.824780625,0.6627175000000001,0.007081875,0.874163125,0.8413825,0.89148,0.5479125,0.895836875,0.68125375,0.012915625,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
162,163.0,16317.6625,0.82313875,0.667496875,0.007088125000000001,0.875138125,0.840334375,0.89175,0.5485918750000001,0.895375625,0.680280625,0.012904375,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
163,164.0,16416.512499999997,0.82496875,0.671810625,0.00707875,0.8766075,0.8386724999999999,0.89158125,0.54894875,0.89398625,0.6808218749999999,0.012889375,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
164,165.0,16515.268750000003,0.8195543750000001,0.657775625,0.00695375,0.8774925,0.8389068749999999,0.891768125,0.54960125,0.8933387500000001,0.680205,0.01287,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
165,166.0,16614.1,0.815239375,0.660221875,0.0069768750000000004,0.878079375,0.8386425,0.891871875,0.5496875,0.8927581250000001,0.6800625,0.01285625,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
166,167.0,16713.05625,0.819270625,0.659715,0.00699,0.8771175,0.8398625,0.8920312499999999,0.5499818750000001,0.89174625,0.680570625,0.0128425,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
167,168.0,16811.95625,0.81286375,0.651868125,0.006880625,0.8740062500000001,0.8436525,0.8920518749999999,0.55045875,0.8907575,0.680701875,0.012823125,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
168,169.0,16910.75625,0.813734375,0.6566562499999999,0.006938125,0.8745912499999999,0.8430525,0.892513125,0.5508062499999999,0.8893575,0.682265625,0.012795,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
169,170.0,17009.7625,0.815410625,0.6577131249999999,0.00695,0.875024375,0.84355125,0.892649375,0.55093375,0.888131875,0.68320375,0.012779374999999999,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
170,171.0,17108.84375,0.8109824999999999,0.6515,0.006889375,0.8742868749999999,0.8445987500000001,0.892613125,0.5513025,0.887624375,0.6817949999999999,0.012770625,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
171,172.0,17208.2,0.8096975,0.6538706249999999,0.00690625,0.8738287499999999,0.845363125,0.892865625,0.55171875,0.886688125,0.681428125,0.012750000000000001,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
172,173.0,17307.3125,0.803513125,0.645005625,0.00678,0.873558125,0.8453675,0.89272375,0.5521325,0.88585375,0.681164375,0.0127325,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
173,174.0,17405.9375,0.803461875,0.646903125,0.006786250000000001,0.878118125,0.841099375,0.892621875,0.552469375,0.885591875,0.678556875,0.012741249999999999,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
174,175.0,17505.112500000003,0.799116875,0.642276875,0.006789999999999999,0.874676875,0.844219375,0.8926618749999999,0.5528081250000001,0.884808125,0.679465625,0.012728125,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
175,176.0,17603.887499999997,0.7990075000000001,0.645664375,0.006824375000000001,0.8746075,0.845550625,0.893148125,0.55319125,0.88417375,0.677913125,0.012721875,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
176,177.0,17702.9625,0.80017125,0.642184375,0.00679625,0.87663375,0.843400625,0.893238125,0.553411875,0.88369875,0.67749875,0.012711875000000001,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
177,178.0,17802.2875,0.7970231249999999,0.641211875,0.00672875,0.876291875,0.8434200000000001,0.892958125,0.55329125,0.88282875,0.6789737499999999,0.012698749999999998,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
178,179.0,17901.09375,0.796488125,0.638236875,0.006715624999999999,0.87685625,0.842905,0.892825,0.553578125,0.882154375,0.6786893749999999,0.01269,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
179,180.0,18000.23125,0.796535625,0.633755625,0.006734375,0.878466875,0.842049375,0.893145625,0.55393,0.881413125,0.6780587499999999,0.012675,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
180,181.0,18099.29375,0.794753125,0.63686875,0.0067087499999999994,0.8781593750000001,0.8431031250000001,0.89319875,0.55468,0.8806,0.6777175,0.012665,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
181,182.0,18198.28125,0.7918725,0.6369925,0.00675125,0.878135,0.84361,0.89324625,0.5549925,0.8796656250000001,0.67898125,0.012640624999999999,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
182,183.0,18297.775,0.7920575000000001,0.6311375000000001,0.00662875,0.878541875,0.8435587499999999,0.8937325,0.5557281249999999,0.87893625,0.6764975,0.012631875,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
183,184.0,18397.1,0.7915243750000001,0.63018,0.006665,0.879105,0.8437824999999999,0.8936425,0.556075,0.8778725000000001,0.678086875,0.01260625,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
184,185.0,18496.3875,0.79061375,0.631058125,0.0066993750000000005,0.8809968749999999,0.84274,0.89368,0.556189375,0.877565625,0.6757724999999999,0.012598125,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
185,186.0,18595.53125,0.7902556249999999,0.63124625,0.006669375,0.8824468750000001,0.841335625,0.8937143750000001,0.55656375,0.876850625,0.67662375,0.012590625,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
186,187.0,18694.65,0.7851981250000001,0.629011875,0.006611875,0.8820831250000001,0.8421331249999999,0.8938325,0.556886875,0.875998125,0.676719375,0.01257375,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
187,188.0,18793.90625,0.781469375,0.630109375,0.0065825,0.881675,0.842449375,0.8942106249999999,0.557323125,0.87507125,0.675233125,0.012561875,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
188,189.0,18893.3125,0.780030625,0.62224125,0.0065925,0.8816612500000001,0.842535625,0.89423875,0.5577412500000001,0.87417625,0.674509375,0.012549375000000002,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
189,190.0,18992.4375,0.78009875,0.6250718749999999,0.00660125,0.8827449999999999,0.841905625,0.8944325,0.5584825,0.872778125,0.67577625,0.01252375,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
190,191.0,19090.643750000003,0.753209375,0.516691875,0.007435000000000001,0.88300625,0.842486875,0.8944768750000001,0.558656875,0.87253,0.67428375,0.012519375,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
191,192.0,19188.23125,0.73044,0.494196875,0.0071424999999999995,0.882366875,0.8427281249999999,0.8944775,0.559089375,0.87218,0.674155625,0.012506875,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
192,193.0,19285.5875,0.72499875,0.49008875,0.00710125,0.8819018750000001,0.843550625,0.894445625,0.559378125,0.8714675000000001,0.673234375,0.012495,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
193,194.0,19382.76875,0.722978125,0.4839975,0.007075,0.883635,0.8425875,0.8946118750000001,0.559715625,0.8706387499999999,0.6721675,0.012485,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
194,195.0,19480.4375,0.716765,0.4841475,0.00698375,0.8845350000000001,0.842254375,0.8946987500000001,0.5601200000000001,0.8698187500000001,0.671934375,0.01247125,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
195,196.0,19577.78125,0.720766875,0.488685,0.0071375,0.883806875,0.84364125,0.894610625,0.5604075,0.8691725,0.67210625,0.0124575,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
196,197.0,19674.9625,0.715255,0.483975,0.0069387500000000005,0.88453125,0.8431625,0.894590625,0.5607681250000001,0.86843875,0.6710275,0.0124425,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
197,198.0,19772.25625,0.71330125,0.478040625,0.006973125,0.884463125,0.8433731250000001,0.894508125,0.561126875,0.8676493750000001,0.67054375,0.012433125,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
198,199.0,19869.7875,0.7129774999999999,0.47585,0.006884375,0.884733125,0.8437187500000001,0.894555,0.5616118750000001,0.867063125,0.66971125,0.0124225,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
199,200.0,19967.0,0.71017,0.47901625,0.006968125,0.885151875,0.844180625,0.89467875,0.562065,0.865974375,0.66974125,0.012403125000000001,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
